PlantDate,0
01/10/2008 12:00:00 AM,1
01/10/2011 12:00:00 AM,7
01/10/2012 12:00:00 AM,8
01/10/2013 12:00:00 AM,1
01/11/1972 12:00:00 AM,3
01/11/1978 12:00:00 AM,1
01/11/1982 12:00:00 AM,5
01/11/1986 12:00:00 AM,10
01/11/1989 12:00:00 AM,14
01/11/1990 12:00:00 AM,4
01/11/1991 12:00:00 AM,11
01/11/1996 12:00:00 AM,1
01/11/1997 12:00:00 AM,1
01/11/1999 12:00:00 AM,6
01/11/2000 12:00:00 AM,1
01/11/2001 12:00:00 AM,1
01/11/2002 12:00:00 AM,13
01/11/2003 12:00:00 AM,8
01/11/2005 12:00:00 AM,12
01/11/2008 12:00:00 AM,24
01/11/2011 12:00:00 AM,7
01/11/2012 12:00:00 AM,3
01/12/1972 12:00:00 AM,1
01/12/1985 12:00:00 AM,8
01/12/1989 12:00:00 AM,10
01/12/1991 12:00:00 AM,2
01/12/1993 12:00:00 AM,1
01/12/1995 12:00:00 AM,5
01/12/1996 12:00:00 AM,14
01/12/1997 12:00:00 AM,2
01/12/1998 12:00:00 AM,1
01/12/1999 12:00:00 AM,1
01/12/2000 12:00:00 AM,3
01/12/2001 12:00:00 AM,2
01/12/2004 12:00:00 AM,1
01/12/2005 12:00:00 AM,6
01/12/2006 12:00:00 AM,33
01/12/2007 12:00:00 AM,110
01/12/2009 12:00:00 AM,8
01/12/2011 12:00:00 AM,1
01/12/2012 12:00:00 AM,1
01/13/1969 12:00:00 AM,1
01/13/1970 12:00:00 AM,4
01/13/1975 12:00:00 AM,1
01/13/1981 12:00:00 AM,1
01/13/1982 12:00:00 AM,6
01/13/1987 12:00:00 AM,8
01/13/1990 12:00:00 AM,1
01/13/1993 12:00:00 AM,1
01/13/1995 12:00:00 AM,6
01/13/1996 12:00:00 AM,3
01/13/1998 12:00:00 AM,5
01/13/2000 12:00:00 AM,4
01/13/2001 12:00:00 AM,2
01/13/2003 12:00:00 AM,3
01/13/2004 12:00:00 AM,1
01/13/2005 12:00:00 AM,24
01/13/2006 12:00:00 AM,1
01/13/2007 12:00:00 AM,2
01/13/2009 12:00:00 AM,6
01/13/2010 12:00:00 AM,7
01/14/1977 12:00:00 AM,1
01/14/1981 12:00:00 AM,23
01/14/1984 12:00:00 AM,11
01/14/1987 12:00:00 AM,6
01/14/1991 12:00:00 AM,4
01/14/1992 12:00:00 AM,2
01/14/1995 12:00:00 AM,1
01/14/1999 12:00:00 AM,1
01/14/2002 12:00:00 AM,3
01/14/2003 12:00:00 AM,50
01/14/2005 12:00:00 AM,10
01/14/2008 12:00:00 AM,2
01/14/2009 12:00:00 AM,5
01/14/2010 12:00:00 AM,2
01/14/2011 12:00:00 AM,2
01/14/2013 12:00:00 AM,1
01/15/1973 12:00:00 AM,7
01/15/1980 12:00:00 AM,4
01/15/1986 12:00:00 AM,11
01/15/1988 12:00:00 AM,13
01/15/1990 12:00:00 AM,11
01/15/1991 12:00:00 AM,2
01/15/1992 12:00:00 AM,2
01/15/1996 12:00:00 AM,2
01/15/1997 12:00:00 AM,13
01/15/1998 12:00:00 AM,12
01/15/1999 12:00:00 AM,1
01/15/2002 12:00:00 AM,2
01/15/2004 12:00:00 AM,1
01/15/2005 12:00:00 AM,6
01/15/2007 12:00:00 AM,1
01/15/2008 12:00:00 AM,7
01/15/2009 12:00:00 AM,8
01/15/2010 12:00:00 AM,1
01/15/2012 12:00:00 AM,4
01/15/2013 12:00:00 AM,10
01/16/1973 12:00:00 AM,6
01/16/1986 12:00:00 AM,2
01/16/1990 12:00:00 AM,4
01/16/1991 12:00:00 AM,4
01/16/1995 12:00:00 AM,4
01/16/1997 12:00:00 AM,1
01/16/1998 12:00:00 AM,19
01/16/2002 12:00:00 AM,10
01/16/2003 12:00:00 AM,4
01/16/2004 12:00:00 AM,3
01/16/2006 12:00:00 AM,31
01/16/2007 12:00:00 AM,17
01/16/2008 12:00:00 AM,6
01/16/2013 12:00:00 AM,3
01/17/1956 12:00:00 AM,4
01/17/1977 12:00:00 AM,1
01/17/1979 12:00:00 AM,2
01/17/1983 12:00:00 AM,6
01/17/1986 12:00:00 AM,14
01/17/1987 12:00:00 AM,1
01/17/1990 12:00:00 AM,5
01/17/1991 12:00:00 AM,4
01/17/1992 12:00:00 AM,3
01/17/2001 12:00:00 AM,3
01/17/2007 12:00:00 AM,19
01/17/2008 12:00:00 AM,13
01/18/1978 12:00:00 AM,1
01/18/1989 12:00:00 AM,1
01/18/1991 12:00:00 AM,3
01/18/1994 12:00:00 AM,36
01/18/1995 12:00:00 AM,3
01/18/1996 12:00:00 AM,3
01/18/1997 12:00:00 AM,1
01/18/2001 12:00:00 AM,1
01/18/2005 12:00:00 AM,8
01/18/2007 12:00:00 AM,16
01/18/2008 12:00:00 AM,146
01/19/1977 12:00:00 AM,15
01/19/1979 12:00:00 AM,1
01/19/1982 12:00:00 AM,4
01/19/1988 12:00:00 AM,1
01/19/1989 12:00:00 AM,1
01/19/1990 12:00:00 AM,2
01/19/1991 12:00:00 AM,3
01/19/1996 12:00:00 AM,1
01/19/1999 12:00:00 AM,15
01/19/2000 12:00:00 AM,17
01/19/2001 12:00:00 AM,12
01/19/2002 12:00:00 AM,1
01/19/2004 12:00:00 AM,1
01/19/2005 12:00:00 AM,14
01/19/2007 12:00:00 AM,59
01/19/2011 12:00:00 AM,2
01/19/2012 12:00:00 AM,1
01/19/2013 12:00:00 AM,10
01/20/1977 12:00:00 AM,2
01/20/1978 12:00:00 AM,2
01/20/1981 12:00:00 AM,1
01/20/1982 12:00:00 AM,2
01/20/1983 12:00:00 AM,1
01/20/1989 12:00:00 AM,1
01/20/1990 12:00:00 AM,4
01/20/1993 12:00:00 AM,11
01/20/1995 12:00:00 AM,18
01/20/1996 12:00:00 AM,3
01/20/1998 12:00:00 AM,1
01/20/2000 12:00:00 AM,3
01/20/2009 12:00:00 AM,1
01/20/2010 12:00:00 AM,1
01/20/2012 12:00:00 AM,5
01/21/1970 12:00:00 AM,10
01/21/1980 12:00:00 AM,2
01/21/1981 12:00:00 AM,10
01/21/1986 12:00:00 AM,2
01/21/1987 12:00:00 AM,7
01/21/1988 12:00:00 AM,2
01/21/1992 12:00:00 AM,10
01/21/1997 12:00:00 AM,11
01/21/1998 12:00:00 AM,11
01/21/1999 12:00:00 AM,30
01/21/2000 12:00:00 AM,1
01/21/2003 12:00:00 AM,3
01/21/2004 12:00:00 AM,3
01/21/2006 12:00:00 AM,2
01/21/2010 12:00:00 AM,3
01/22/1979 12:00:00 AM,3
01/22/1980 12:00:00 AM,2
01/22/1981 12:00:00 AM,4
01/22/1982 12:00:00 AM,2
01/22/1983 12:00:00 AM,11
01/22/1987 12:00:00 AM,1
01/22/1990 12:00:00 AM,1
01/22/1991 12:00:00 AM,1
01/22/1992 12:00:00 AM,18
01/22/1994 12:00:00 AM,4
01/22/1997 12:00:00 AM,6
01/22/1998 12:00:00 AM,22
01/22/1999 12:00:00 AM,12
01/22/2001 12:00:00 AM,1
01/22/2004 12:00:00 AM,2
01/22/2005 12:00:00 AM,22
01/22/2007 12:00:00 AM,23
01/22/2008 12:00:00 AM,42
01/22/2009 12:00:00 AM,6
01/22/2011 12:00:00 AM,1
01/22/2013 12:00:00 AM,7
01/23/1982 12:00:00 AM,13
01/23/1984 12:00:00 AM,1
01/23/1986 12:00:00 AM,2
01/23/1987 12:00:00 AM,8
